modelo,seed,corte,grupo,n,positivos,mcc,f1,precision,recall,pr_auc,roc_auc,accuracy,tn,fp,fn,tp
M0,42,reentrada,1,305,114,0.24902753888032447,0.540084388185654,0.5203252032520326,0.5614035087719298,0.509585593251554,0.637549370809222,0.6426229508196721,132,59,50,64
M0,42,radio_presente,0,8344,2449,0.17047654459706654,0.32843791722296395,0.47453703703703703,0.25112290730910575,0.4252426231004579,0.6608995172425018,0.6985858101629914,5214,681,1834,615
M0,42,radio_presente,1,5856,2120,0.1517210633414778,0.35093167701863354,0.5136363636363637,0.2665094339622642,0.4663915453545925,0.6145360288473193,0.6431010928961749,3201,535,1555,565
M0,42,streaming_presente,0,8232,2883,0.1422227880474658,0.35051088405153263,0.4873378628783199,0.2736732570239334,0.4487781599201533,0.6166610153433913,0.6448007774538387,4519,830,2094,789
M0,42,streaming_presente,1,5968,1686,0.18966416322678248,0.3174989849776695,0.5032175032175032,0.23190984578884935,0.44106403641460146,0.6771466864798049,0.7183310991957105,3896,386,1295,391
M0,42,digital_presente,0,11735,3843,0.1614587390535794,0.3420516304347826,0.4924205378973105,0.2620348685922456,0.4463197688789172,0.6424533538180477,0.6698764380059651,6854,1038,2836,1007
M0,42,digital_presente,1,2465,726,0.17731326056461486,0.3212627669452182,0.4928774928774929,0.23829201101928374,0.4377797508602098,0.654105221803481,0.7034482758620689,1561,178,553,173
M0,42,album_presente,0,5870,2062,0.15052050978303116,0.37305389221556884,0.4874804381846635,0.3021338506304559,0.44956061309683365,0.6095739914540016,0.6432708688245315,3153,655,1439,623
M0,42,album_presente,1,8330,2507,0.169319138776141,0.3073103448275862,0.49821109123434704,0.2221779018747507,0.44149636673095816,0.6663499166099304,0.6985594237695077,5262,561,1950,557
M0,1337,faixa_rank,1-10,1420,301,0.002841794967874731,0.025078369905956112,0.2222222222222222,0.013289036544850499,0.2987114587911439,0.6295428702062532,0.7809859154929577,1105,14,297,4
M0,1337,faixa_rank,11-40,4260,1341,0.14368182383292494,0.263215859030837,0.5031578947368421,0.17822520507084266,0.4353540216878283,0.6383012477841312,0.6859154929577465,2683,236,1102,239
M0,1337,faixa_rank,41-100,8520,2927,0.1632397779820956,0.3907014681892333,0.4845725847243298,0.32729757430816536,0.4465546017527894,0.6184676707077659,0.6492957746478873,4574,1019,1969,958
M0,1337,tempo_parada,1-4,4922,1261,0.318454280375954,0.4965034965034965,0.48667174409748665,0.5067406819984139,0.4621664996568159,0.7548072455426933,0.73669240146282,2987,674,622,639
M0,1337,tempo_parada,5-12,4072,1537,0.11430061964428434,0.37128123760412535,0.47560975609756095,0.30448926480156147,0.4565290024514203,0.5858457842642818,0.6107563850687623,2019,516,1069,468
M0,1337,tempo_parada,13+,5206,1771,0.07950543693347473,0.09670781893004116,0.5433526011560693,0.05307735742518351,0.40941516638653846,0.5684603226657527,0.6626968882059162,3356,79,1677,94
M0,1337,trimestre,2023Q4,200,77,0.2581455761061374,0.42105263157894735,0.6486486486486487,0.3116883116883117,0.5981194006397921,0.693802132826523,0.67,110,13,53,24
M0,1337,trimestre,2024Q1,1300,424,0.11609591353571129,0.328928046989721,0.4357976653696498,0.2641509433962264,0.4194609395013923,0.6288473550443698,0.6484615384615384,731,145,312,112
M0,1337,trimestre,2024Q2,1300,382,0.17479908382848136,0.3411371237458194,0.4722222222222222,0.2670157068062827,0.4441620678713473,0.6578037846901413,0.696923076923077,804,114,280,102
M0,1337,trimestre,2024Q3,1300,374,0.1059011201166916,0.2905405405405405,0.3944954128440367,0.22994652406417113,0.35731836497589514,0.6078700869705825,0.676923076923077,794,132,288,86
M0,1337,trimestre,2024Q4,1300,404,0.16232545499421816,0.31186440677966104,0.4946236559139785,0.22772277227722773,0.44131541264529817,0.6226545924681754,0.6876923076923077,802,94,312,92
M0,1337,trimestre,2025Q1,1300,418,0.09372473459458618,0.26245847176079734,0.42934782608695654,0.18899521531100477,0.37969972500126836,0.5642325510746563,0.6584615384615384,777,105,339,79
M0,1337,trimestre,2025Q2,1300,427,0.19253792450409019,0.36585365853658536,0.5240174672489083,0.2810304449648712,0.47184602884175897,0.6604725152975954,0.68,764,109,307,120
M0,1337,trimestre,2025Q3,1300,428,0.20810345254781862,0.3755725190839695,0.5418502202643172,0.28738317757009346,0.4518335332820402,0.6273552044928407,0.6853846153846154,768,104,305,123
M0,1337,trimestre,2025Q4,1400,492,0.2589614874118389,0.457002457002457,0.577639751552795,0.3780487804878049,0.5423243762535812,0.7090227785537767,0.6842857142857143,772,136,306,186
M0,1337,trimestre,2026Q1,1200,352,0.13332064524286305,0.32098765432098764,0.4232558139534884,0.2585227272727273,0.36974238920902014,0.5913178066037735,0.6791666666666667,724,124,261,91
M0,1337,trimestre,2026Q2,1300,447,0.13642898554835442,0.3119266055045872,0.4927536231884058,0.22818791946308725,0.4632947453646439,0.6361912554977694,0.6538461538461539,748,105,345,102
M0,1337,trimestre,2026Q3,1000,344,0.1385163907245733,0.32558139534883723,0.4883720930232558,0.2441860465116279,0.43939070654428025,0.6017397546795236,0.652,568,88,260,84
M0,1337,estreia,0,12238,4192,0.14177707983774918,0.33165354330708663,0.4879518072289157,0.2511927480916031,0.44136608295904467,0.6090817494065611,0.6532113090374244,6941,1105,3139,1053
M0,1337,estreia,1,1962,377,0.31147163781757453,0.4296081277213353,0.47435897435897434,0.3925729442970822,0.4028384077198548,0.7484365194253153,0.7996941896024465,1421,164,229,148
M0,1337,reentrada,0,13895,4455,0.15403890601592418,0.3311764705882353,0.48017057569296373,0.2527497194163861,0.43162960716673504,0.630202127204246,0.6726880172724001,8221,1219,3329,1126
M0,1337,reentrada,1,305,114,0.3896715826391813,0.6276150627615062,0.6,0.6578947368421053,0.5636008788936315,0.7282079544410766,0.7081967213114754,141,50,39,75
M0,1337,radio_presente,0,8344,2449,0.17416308619325363,0.34139994795732503,0.47058823529411764,0.26786443446304614,0.42523283880104534,0.6516174402250351,0.6966682646212847,5157,738,1793,656
M0,1337,radio_presente,1,5856,2120,0.14263982614625811,0.34105131414267836,0.5065055762081785,0.25707547169811323,0.45724631639122937,0.610480258373399,0.6403688524590164,3205,531,1575,545
M0,1337,streaming_presente,0,8232,2883,0.14255962452067739,0.37217170649185877,0.47670639219934996,0.3052375997225113,0.4376192096878427,0.5954008214812796,0.6393343051506317,4383,966,2003,880
M0,1337,streaming_presente,1,5968,1686,0.17602209318036394,0.2779220779220779,0.5144230769230769,0.1903914590747331,0.4358797660874134,0.6726770951590232,0.7205093833780161,3979,303,1365,321
M0,1337,digital_presente,0,11735,3843,0.16183831860449302,0.34596597608219637,0.4904489016236867,0.2672391360915951,0.43607818772981854,0.6262615007255772,0.6691095014912655,6825,1067,2816,1027
M0,1337,digital_presente,1,2465,726,0.15658839608006994,0.3157894736842105,0.4627659574468085,0.2396694214876033,0.43273652299579324,0.6576940928971876,0.6941176470588235,1537,202,552,174
M0,1337,album_presente,0,5870,2062,0.14494295795262205,0.39137833238797504,0.4713114754098361,0.33462657613967023,0.439510935697334,0.6050735370530366,0.634412265758092,3034,774,1372,690
M0,1337,album_presente,1,8330,2507,0.1672524997265042,0.29091944207230286,0.5079522862823062,0.2038292780215397,0.4338901965474722,0.6454405767919891,0.7009603841536615,5328,495,1996,511
M0,2024,faixa_rank,1-10,1420,301,0.0744884785148794,0.11235955056179775,0.36363636363636365,0.0664451827242525,0.3086330378025862,0.6410267829308917,0.7774647887323943,1084,35,281,20
M0,2024,faixa_rank,11-40,4260,1341,0.14296916788005776,0.31106679960119643,0.4691729323308271,0.232662192393736,0.4283854017346085,0.6357028790518241,0.6755868544600939,2566,353,1029,312
M0,2024,faixa_rank,41-100,8520,2927,0.16000680042711204,0.3983303518187239,0.4762357414448669,0.34233003074820634,0.44638641222222664,0.620848569130565,0.6447183098591549,4491,1102,1925,1002
M0,2024,tempo_parada,1-4,4922,1261,0.304684207844228,0.49013657056145676,0.4698181818181818,0.5122918318794607,0.4492328050693477,0.7446957351650735,0.7269402681836652,2932,729,615,646
M0,2024,tempo_parada,5-12,4072,1537,0.10939243079152526,0.3918918918918919,0.4631765749778172,0.33962264150943394,0.4523297348188426,0.5812416667629119,0.6021611001964636,1930,605,1015,522
M0,2024,tempo_parada,13+,5206,1771,0.09503014895727208,0.15862398471094125,0.515527950310559,0.09373235460191982,0.4109414549356783,0.5611367684274462,0.661736457933154,3279,156,1605,166
M0,2024,trimestre,2023Q4,200,77,0.22473547780662198,0.4297520661157025,0.5909090909090909,0.33766233766233766,0.5629275471680113,0.6543131665082884,0.655,105,18,51,26
M0,2024,trimestre,2024Q1,1300,424,0.12185503618599353,0.36608344549125166,0.4263322884012539,0.32075471698113206,0.406885169465009,0.6082024855690531,0.6376923076923077,693,183,288,136
M0,2024,trimestre,2024Q2,1300,382,0.1828549057445714,0.371875,0.46124031007751937,0.31151832460732987,0.4371073783562341,0.6651495967787929,0.6907692307692308,779,139,263,119
M0,2024,trimestre,2024Q3,1300,374,0.1196824534559964,0.321656050955414,0.39763779527559057,0.2700534759358289,0.3624150468739693,0.6126892736281632,0.6723076923076923,773,153,273,101
M0,2024,trimestre,2024Q4,1300,404,0.14989666230869533,0.30220713073005095,0.4810810810810811,0.2202970297029703,0.42974264938235723,0.628301250884017,0.6838461538461539,800,96,315,89
M0,2024,trimestre,2025Q1,1300,418,0.10810898257368232,0.3125948406676783,0.42738589211618255,0.24641148325358853,0.38715785548643844,0.5681004459199949,0.6515384615384615,744,138,315,103
M0,2024,trimestre,2025Q2,1300,427,0.19081164076536317,0.38427947598253276,0.5076923076923077,0.3091334894613583,0.464061807528359,0.654420542370517,0.6746153846153846,745,128,295,132
M0,2024,trimestre,2025Q3,1300,428,0.18590784686343073,0.3838383838383838,0.5018867924528302,0.3107476635514019,0.4555116628804142,0.6416391580210925,0.6715384615384615,740,132,295,133
M0,2024,trimestre,2025Q4,1400,492,0.2751890199694987,0.4687116564417178,0.5913312693498453,0.3882113821138211,0.5518366308902306,0.7063411052612728,0.6907142857142857,776,132,301,191
M0,2024,trimestre,2026Q1,1200,352,0.12333101944258416,0.3247863247863248,0.40772532188841204,0.26988636363636365,0.37641001823631104,0.6111371676672385,0.6708333333333333,710,138,257,95
M0,2024,trimestre,2026Q2,1300,447,0.13564978271224742,0.33815028901734107,0.4775510204081633,0.26174496644295303,0.4577483523616899,0.6283861932224993,0.6476923076923077,725,128,330,117
M0,2024,trimestre,2026Q3,1000,344,0.12825291171039988,0.34011090573012936,0.467005076142132,0.26744186046511625,0.4384659609936875,0.6044561826432219,0.643,551,105,252,92
M0,2024,estreia,0,12238,4192,0.14578705665818184,0.358974358974359,0.4785373608903021,0.2872137404580153,0.4418378855747999,0.6087031119251328,0.64863539794084,6734,1312,2988,1204
M0,2024,estreia,1,1962,377,0.25183226884039317,0.3795620437956204,0.42207792207792205,0.3448275862068966,0.3744141636940009,0.7360140240483979,0.7833843017329256,1407,178,247,130
M0,2024,reentrada,0,13895,4455,0.15903793174579628,0.3588676103247294,0.47001090512540894,0.29023569023569024,0.43214167173409124,0.6309437715193364,0.6675062972292192,7982,1458,3162,1293
M0,2024,reentrada,1,305,114,0.21782781381161773,0.4385026737967914,0.5616438356164384,0.35964912280701755,0.5262266732363335,0.6765867548452282,0.6557377049180327,159,32,73,41
M0,2024,radio_presente,0,8344,2449,0.15976218906042924,0.33801378606076077,0.45095367847411444,0.2703144140465496,0.4101034521421211,0.642908341186498,0.6892377756471716,5089,806,1787,662
M0,2024,radio_presente,1,5856,2120,0.15254856306552045,0.3866513233601841,0.49557522123893805,0.3169811320754717,0.45932532571820145,0.6079799806068441,0.6359289617486339,3052,684,1448,672
M0,2024,streaming_presente,0,8232,2883,0.14508532935846438,0.3868059823806597,0.4724724724724725,0.3274366978841485,0.4401651497053425,0.6003149761623099,0.636418853255588,4295,1054,1939,944
M0,2024,streaming_presente,1,5968,1686,0.16882997288033602,0.3105095541401274,0.4721549636803874,0.2313167259786477,0.4243719871521102,0.6715235450003685,0.7097855227882037,3846,436,1296,390
M0,2024,digital_presente,0,11735,3843,0.15595933407052948,0.3613566950651021,0.4726661059714045,0.29247983346344003,0.43311630094901776,0.6270386788124194,0.6614401363442692,6638,1254,2719,1124
M0,2024,digital_presente,1,2465,726,0.18181138555972173,0.3583617747440273,0.47085201793721976,0.2892561983471074,0.43718923136401006,0.6572426127551853,0.6949290060851927,1503,236,516,210
M0,2024,album_presente,0,5870,2062,0.13664816207236874,0.39241917502787066,0.4613368283093054,0.3414161008729389,0.4436543242299243,0.6096423808369128,0.6286201022146508,2986,822,1358,704
M0,2024,album_presente,1,8330,2507,0.17272583540524328,0.3311432325886991,0.48536209553158705,0.25129637016354206,0.42640835222206364,0.6458298012345443,0.6944777911164466,5155,668,1877,630
MFT,42,faixa_rank,1-10,1420,301,0.07580414370121114,0.0783132530120482,0.41935483870967744,0.04318936877076412,0.31351830875268555,0.6473150267651171,0.7845070422535211,1101,18,288,13
MFT,42,faixa_rank,11-40,4260,1341,0.15256241697797243,0.31388329979879276,0.482225656877898,0.232662192393736,0.44287545388781785,0.6513523601061624,0.67981220657277,2584,335,1029,312
MFT,42,faixa_rank,41-100,8520,2927,0.17804671184094734,0.3926712471372059,0.5026652452025586,0.32217287324906047,0.47560867365726917,0.6591448288348626,0.6576291079812207,4660,933,1984,943
MFT,42,tempo_parada,1-4,4922,1261,0.28865355113430585,0.45528455284552843,0.4944237918215613,0.4218873909595559,0.472806545481766,0.7619751973401616,0.7413652986590816,3117,544,729,532
MFT,42,tempo_parada,5-12,4072,1537,0.14758763983891,0.4014029618082619,0.500485908649174,0.3350683148991542,0.47239558865875314,0.6038772731530851,0.6227897838899804,2021,514,1022,515
MFT,42,tempo_parada,13+,5206,1771,0.0985803273094722,0.1990990990990991,0.4922048997772829,0.12478825522303783,0.42450344433300236,0.5742848759366701,0.6584709950057626,3207,228,1550,221
MFT,42,trimestre,2023Q4,200,77,0.1862141699288704,0.4,0.5581395348837209,0.3116883116883117,0.5108018882549848,0.6450216450216449,0.64,104,19,53,24
MFT,42,trimestre,2024Q1,1300,424,0.16332566904299423,0.37677053824362605,0.4716312056737589,0.3136792452830189,0.4442788440077266,0.6301800637546309,0.6615384615384615,727,149,291,133
MFT,42,trimestre,2024Q2,1300,382,0.2375223513950561,0.405103668261563,0.5183673469387755,0.3324607329842932,0.482125530142478,0.711993407019585,0.713076923076923,800,118,255,127
MFT,42,trimestre,2024Q3,1300,374,0.11226283158168193,0.2765957446808511,0.4105263157894737,0.20855614973262032,0.3769927475042143,0.631532899827907,0.6861538461538461,814,112,296,78
MFT,42,trimestre,2024Q4,1300,404,0.1496884852253888,0.3082077051926298,0.47668393782383417,0.22772277227722773,0.43693064312116153,0.6318096932461104,0.6823076923076923,795,101,312,92
MFT,42,trimestre,2025Q1,1300,418,0.16294222430702274,0.34009360374414976,0.48878923766816146,0.2607655502392344,0.4443263240014015,0.6265013182306416,0.6746153846153846,768,114,309,109
MFT,42,trimestre,2025Q2,1300,427,0.20644301513617203,0.37366003062787134,0.5398230088495575,0.2857142857142857,0.4855158276713023,0.6914137634097073,0.6853846153846154,769,104,305,122
MFT,42,trimestre,2025Q3,1300,428,0.2138570227120112,0.3740340030911901,0.5525114155251142,0.2827102803738318,0.46680202415687044,0.6641542699134014,0.6884615384615385,774,98,307,121
MFT,42,trimestre,2025Q4,1400,492,0.23558144201338277,0.4403444034440344,0.557632398753894,0.3638211382113821,0.5576460835156282,0.707778195623366,0.675,766,142,313,179
MFT,42,trimestre,2026Q1,1200,352,0.08889723662472229,0.29071803852889666,0.3789954337899543,0.23579545454545456,0.3811008789461079,0.6283936803173241,0.6625,712,136,269,83
MFT,42,trimestre,2026Q2,1300,447,0.20758810212025594,0.373134328358209,0.5605381165919282,0.2796420581655481,0.5103237170530728,0.7038246378750088,0.676923076923077,755,98,322,125
MFT,42,trimestre,2026Q3,1000,344,0.09257962027231638,0.2918287937743191,0.4411764705882353,0.2180232558139535,0.44920116759016304,0.6351389676687464,0.636,561,95,269,75
MFT,42,estreia,0,12238,4192,0.1587676194356329,0.35962912296701627,0.49560117302052786,0.28220419847328243,0.46179156620308043,0.6372795239396373,0.6557444026801765,6842,1204,3009,1183
MFT,42,estreia,1,1962,377,0.24528308746514477,0.3125,0.5089820359281437,0.22546419098143236,0.4065670444908718,0.7546603184697387,0.8093781855249745,1503,82,292,85
MFT,42,reentrada,0,13895,4455,0.17097303932193642,0.35021707670043417,0.49287169042769857,0.2716049382716049,0.4551437044891801,0.6619186331297914,0.6768621806405182,8195,1245,3245,1210
MFT,42,reentrada,1,305,114,0.3039002143995037,0.5446009389671361,0.5858585858585859,0.5087719298245614,0.5670831896185818,0.6656562873151465,0.6819672131147541,150,41,56,58
MFT,42,radio_presente,0,8344,2449,0.16241390715010895,0.29971830985915493,0.48319709355131696,0.21723152307064109,0.43486738257448077,0.6803827772738592,0.7020613614573347,5326,569,1917,532
MFT,42,radio_presente,1,5856,2120,0.17274485413045876,0.41197872935908203,0.5065381968341363,0.3471698113207547,0.4823685942232102,0.6295899660619773,0.6412226775956285,3019,717,1384,736
MFT,42,streaming_presente,0,8232,2883,0.16344353037329112,0.3863732543377063,0.49538795442213784,0.3166840097121054,0.46816357806001174,0.6395645997478661,0.6477162293488824,4419,930,1970,913
MFT,42,streaming_presente,1,5968,1686,0.17708504276957984,0.29620358781810596,0.49929676511954996,0.21055753262158955,0.4432179593351188,0.6870412047895047,0.7173257372654156,3926,356,1331,355
MFT,42,digital_presente,0,11735,3843,0.1747127047518431,0.3576691225720027,0.5016439643024895,0.2779078844652615,0.4610358122531736,0.6603019734672041,0.6731146144013634,6831,1061,2775,1068
MFT,42,digital_presente,1,2465,726,0.17629947112410987,0.3475238922675934,0.47058823529411764,0.27548209366391185,0.4433515888038949,0.6640797646600355,0.6953346855983773,1514,225,526,200
MFT,42,album_presente,0,5870,2062,0.16026748124057974,0.3865645256334708,0.4924924924924925,0.3181377303588749,0.4618375901489601,0.6287850403255386,0.6453151618398637,3132,676,1406,656
MFT,42,album_presente,1,8330,2507,0.1806665508716672,0.32823813354786807,0.5008183306055647,0.24411647387315516,0.45790244792814444,0.6826960416723609,0.6992797118847539,5213,610,1895,612
MFT,1337,faixa_rank,1-10,1420,301,0.04258230259022073,0.03785488958990536,0.375,0.019933554817275746,0.32119412930578994,0.6487044970740962,0.7852112676056338,1109,10,295,6
MFT,1337,faixa_rank,11-40,4260,1341,0.16509537580214084,0.273987798114254,0.5346320346320347,0.18419090231170768,0.46022590462742585,0.658716491172674,0.6927230046948357,2704,215,1094,247
MFT,1337,faixa_rank,41-100,8520,2927,0.16417745980356946,0.3637551731648878,0.5018028846153846,0.2852750256235053,0.4685686093246453,0.652532715286465,0.6571596244131456,4764,829,2092,835
MFT,1337,tempo_parada,1-4,4922,1261,0.28180566132289797,0.43410852713178294,0.5107296137339056,0.3774781919111816,0.4742777614585787,0.7602071993174082,0.7478667208451849,3205,456,785,476
MFT,1337,tempo_parada,5-12,4072,1537,0.1254698099505264,0.3582089552238806,0.4937142857142857,0.2810670136629798,0.4674373234846786,0.5994605131284977,0.6198428290766208,2092,443,1105,432
MFT,1337,tempo_parada,13+,5206,1771,0.10911775862592979,0.17094017094017094,0.5373134328358209,0.10163749294184077,0.4285596400503183,0.5809663534364502,0.6646177487514406,3280,155,1591,180
MFT,1337,trimestre,2023Q4,200,77,0.20241716206157845,0.42276422764227645,0.5652173913043478,0.33766233766233766,0.5311940125499269,0.6286558969485798,0.645,103,20,51,26
MFT,1337,trimestre,2024Q1,1300,424,0.12668486403251508,0.302066772655008,0.4634146341463415,0.2240566037735849,0.4549128539485686,0.6482833634875507,0.6623076923076923,766,110,329,95
MFT,1337,trimestre,2024Q2,1300,382,0.2074303942614825,0.34843205574912894,0.5208333333333334,0.2617801047120419,0.4620635958378156,0.6869446440589034,0.7123076923076923,826,92,282,100
MFT,1337,trimestre,2024Q3,1300,374,0.09119801614609907,0.24862888482632542,0.3930635838150289,0.18181818181818182,0.380976441215999,0.6412319100033494,0.6838461538461539,821,105,306,68
MFT,1337,trimestre,2024Q4,1300,404,0.13478209947165426,0.3076923076923077,0.45410628019323673,0.23267326732673269,0.4389973185134741,0.6317323417609619,0.6746153846153846,783,113,310,94
MFT,1337,trimestre,2025Q1,1300,418,0.17380540962654797,0.2816399286987522,0.5524475524475524,0.18899521531100477,0.4522183320817518,0.6421790406752813,0.69,818,64,339,79
MFT,1337,trimestre,2025Q2,1300,427,0.20400953206888606,0.33825944170771755,0.5659340659340659,0.24121779859484777,0.49599642152672363,0.6968406877144413,0.69,794,79,324,103
MFT,1337,trimestre,2025Q3,1300,428,0.1874140582413684,0.3333333333333333,0.5421052631578948,0.24065420560747663,0.45681133827612286,0.6491763482808883,0.683076923076923,785,87,325,103
MFT,1337,trimestre,2025Q4,1400,492,0.2529155879946099,0.4581818181818182,0.5675675675675675,0.38414634146341464,0.5523092547665474,0.7141018409082769,0.6807142857142857,764,144,303,189
MFT,1337,trimestre,2026Q1,1200,352,0.07374420604207128,0.2222222222222222,0.38461538461538464,0.15625,0.3744869255372034,0.6273015383790739,0.6791666666666667,760,88,297,55
MFT,1337,trimestre,2026Q2,1300,447,0.20582392386698303,0.33386837881219905,0.5909090909090909,0.232662192393736,0.5136830173232139,0.6958989328360754,0.6807692307692308,781,72,343,104
MFT,1337,trimestre,2026Q3,1000,344,0.11557923867102783,0.2903225806451613,0.47368421052631576,0.20930232558139536,0.45777541948220646,0.6299941505955757,0.648,576,80,272,72
MFT,1337,estreia,0,12238,4192,0.14783532262391524,0.3221520012963863,0.5022738756947953,0.23711832061068702,0.45850294834152056,0.6347100605203286,0.6581957836247753,7061,985,3198,994
MFT,1337,estreia,1,1962,377,0.2937847186793751,0.34814814814814815,0.5766871165644172,0.2493368700265252,0.4307317038920418,0.7547824850011295,0.8205912334352702,1516,69,283,94
MFT,1337,reentrada,0,13895,4455,0.15873770534608037,0.3135201724668925,0.4992643452672879,0.22850729517396184,0.45184157271243897,0.6595968988377181,0.6791651673263764,8419,1021,3437,1018
MFT,1337,reentrada,1,305,114,0.4514083497686177,0.6451612903225806,0.6796116504854369,0.6140350877192983,0.6590163113529977,0.7512170478552402,0.7475409836065574,158,33,44,70
MFT,1337,radio_presente,0,8344,2449,0.15182525344062056,0.26222622262226225,0.49434389140271495,0.17844017966516945,0.4432919191767351,0.6782587689631848,0.7052972195589645,5448,447,2012,437
MFT,1337,radio_presente,1,5856,2120,0.1692082662743302,0.38543516873889877,0.5174880763116058,0.3070754716981132,0.4779483021006248,0.6299023271786998,0.6454918032786885,3129,607,1469,651
MFT,1337,streaming_presente,0,8232,2883,0.15217876960821825,0.3585198315976069,0.496319018404908,0.28061047519944504,0.4591441881138514,0.6299413980796654,0.6483236151603499,4528,821,2074,809
MFT,1337,streaming_presente,1,5968,1686,0.17855147384764897,0.2538671519563239,0.544921875,0.16548042704626334,0.46344269934529525,0.6972423945751007,0.725201072386059,4049,233,1407,279
MFT,1337,digital_presente,0,11735,3843,0.1696881423056404,0.3191911897454414,0.5212264150943396,0.23002862347124642,0.4620710303711509,0.6598593931159384,0.6786536003408606,7080,812,2959,884
MFT,1337,digital_presente,1,2465,726,0.16794017117968169,0.34812286689419797,0.45739910313901344,0.2809917355371901,0.4454907757035585,0.6672290366681082,0.6900608519269776,1497,242,522,204
MFT,1337,album_presente,0,5870,2062,0.14934814590468098,0.36650485436893204,0.48946515397082657,0.2929194956353055,0.4591851971374264,0.6311416085590396,0.6442930153321976,3178,630,1458,604
MFT,1337,album_presente,1,8330,2507,0.17697553181011252,0.28345534407027817,0.5330396475770925,0.1930594335859593,0.4611068879767706,0.6796317040776295,0.7062424969987995,5399,424,2023,484
MFT,2024,faixa_rank,1-10,1420,301,0.0005649406983300613,0.01904761904761905,0.21428571428571427,0.009966777408637873,0.323743690513009,0.6596302465122217,0.782394366197183,1108,11,298,3
MFT,2024,faixa_rank,11-40,4260,1341,0.15115140043036004,0.2626599888703395,0.5175438596491229,0.17598806860551827,0.44244584950844473,0.6525944472929168,0.6889671361502347,2699,220,1105,236
MFT,2024,faixa_rank,41-100,8520,2927,0.1614273341234005,0.35260115606936415,0.5047740292807129,0.2709258626580116,0.47071556299278805,0.6541013093444751,0.6582159624413145,4815,778,2134,793
MFT,2024,tempo_parada,1-4,4922,1261,0.27621368022929743,0.423847228691197,0.5135440180586908,0.36082474226804123,0.4740724294191175,0.7580588282821632,0.7486793986184478,3230,431,806,455
MFT,2024,tempo_parada,5-12,4072,1537,0.1082149129919857,0.33062098501070664,0.48370927318295737,0.2511385816525699,0.45596149064713876,0.5915504344511902,0.6161591355599214,2123,412,1151,386
MFT,2024,tempo_parada,13+,5206,1771,0.11158208544795772,0.17951127819548873,0.5350140056022409,0.10784867306606437,0.42912737784219357,0.5866589078284541,0.6646177487514406,3269,166,1580,191
MFT,2024,trimestre,2023Q4,200,77,0.18115621839348833,0.3793103448275862,0.5641025641025641,0.2857142857142857,0.5237721094396746,0.6491394784077711,0.64,106,17,55,22
MFT,2024,trimestre,2024Q1,1300,424,0.1432056013834286,0.31811023622047246,0.4786729857819905,0.23820754716981132,0.4446687169815465,0.6355728224347377,0.666923076923077,766,110,323,101
MFT,2024,trimestre,2024Q2,1300,382,0.20276776845511194,0.3543441226575809,0.5073170731707317,0.27225130890052357,0.4464277799435506,0.6895510385655135,0.7084615384615385,817,101,278,104
MFT,2024,trimestre,2024Q3,1300,374,0.0894888740969583,0.23880597014925373,0.3950617283950617,0.1711229946524064,0.37000785068010206,0.6349805384553193,0.6861538461538461,828,98,310,64
MFT,2024,trimestre,2024Q4,1300,404,0.12407429277193774,0.26501766784452296,0.46296296296296297,0.18564356435643564,0.4239250191757884,0.6404564842644979,0.68,809,87,329,75
MFT,2024,trimestre,2025Q1,1300,418,0.1650184506351119,0.29553264604810997,0.524390243902439,0.20574162679425836,0.4518423297926206,0.6362822641018129,0.6846153846153846,804,78,332,86
MFT,2024,trimestre,2025Q2,1300,427,0.20206498967532546,0.32550335570469796,0.5739644970414202,0.22716627634660422,0.4872940882718627,0.6874542279308209,0.6907692307692308,801,72,330,97
MFT,2024,trimestre,2025Q3,1300,428,0.2059924054096349,0.3344370860927152,0.5738636363636364,0.23598130841121495,0.48330028306664574,0.6643498671010889,0.6907692307692308,797,75,327,101
MFT,2024,trimestre,2025Q4,1400,492,0.22023740289847393,0.4097938144329897,0.5598591549295775,0.3231707317073171,0.5416553976515475,0.7028849253250241,0.6728571428571428,783,125,333,159
MFT,2024,trimestre,2026Q1,1200,352,0.12414986186592616,0.26104417670682734,0.4452054794520548,0.1846590909090909,0.3862360097396551,0.6457506968267581,0.6933333333333334,767,81,287,65
MFT,2024,trimestre,2026Q2,1300,447,0.14428938676409575,0.29213483146067415,0.5170454545454546,0.203579418344519,0.5008880843721194,0.6919177216351815,0.6607692307692308,768,85,356,91
MFT,2024,trimestre,2026Q3,1000,344,0.09768459996246982,0.2729124236252546,0.4557823129251701,0.19476744186046513,0.4581402574676798,0.6352674773114011,0.643,576,80,277,67
MFT,2024,estreia,0,12238,4192,0.1444987714215357,0.3140983606557377,0.5020964360587002,0.22853053435114504,0.45677803476663914,0.6340622171559336,0.658114070926622,7096,950,3234,958
MFT,2024,estreia,1,1962,377,0.24929894006577877,0.2901960784313726,0.556390977443609,0.1962864721485411,0.4209277908372516,0.7564442845308722,0.8154943934760448,1526,59,303,74
MFT,2024,reentrada,0,13895,4455,0.15540473919056566,0.3054386785102073,0.49949031600407745,0.21997755331088664,0.45179648971841224,0.6601473658429873,0.6792371356603094,8458,982,3475,980
MFT,2024,reentrada,1,305,114,0.34762197733462813,0.538860103626943,0.6582278481012658,0.45614035087719296,0.5834614338683544,0.7050610820244329,0.7081967213114754,164,27,62,52
